term.id,query.number,significant,p.value,term.size,query.size,overlap.size,recall,precision,term.id,domain,subgraph.number,term.name,relative.depth,intersection
GO:0005737,1,True,0.000152,11390,526,366,0.696,0.032,GO:0005737,CC,14,   cytoplasm,1,"COPZ2,ABCB4,AP2B1,VPS41,TRAPPC6A,CALCOCO1,MAN2B2,ATP1A2,TMSB10,COL9A2,PHPT1,GALC,VMP1,RPL18,CHI3L2,ROPN1,MYLK,SYT1,ST6GALNAC2,ALPK1,GSDMB,ADCY2,TP53INP2,MOXD1,DCT,MEF2C,RPS5,FTL,AAMDC,P2RX7,IGBP1,GANAB,CERS4,MYH7,CAPN3,LGALS1,DNAL4,SYNGR1,PABPN1,AVP,CST3,MAP1LC3A,RENBP,NFAT5,NME3,HCFC1R1,LMF1,PRSS33,BMF,SCG3,NCALD,EEF1D,TUBB4A,URI1,RPS16,NUMBL,CLIP3,TGFB1,RPS19,CD33,RABAC1,PTPRS,RNF32,GIMAP2,PRUNE2,TYRP1,FBXL15,RPL28,RPL19,ASPA,SEPT4,VAT1,RPL34,TRIM2,CRYAB,C11ORF21,RPS13,OAS2,ING4,COX6A1,PHACTR1,RPS12,KAT2B,RPL24,ROPN1B,TP53I3,MPV17,RPS15,STAT1,CHMP3,CD207,NPHS2,RPL22,RPE65,KDM5B,ID3,CTSD,RPS25,CCDC92,SLC17A5,MLANA,A1BG,RPL5,CALD1,PLAU,PFDN5,G0S2,NEURL2,RPS10,SOX4,RUNX2,NDUFA1,RPL23,C3,RTN2,CITED1,ERGIC3,ROMO1,CAPNS1,COX6B1,PRDX5,MAP2K2,COX7C,ATF4,ATP6V1F,VPS13C,NEDD8,ARHGEF6,RPL36,PGLS,CHMP2A,HSD17B3,SLC35D2,COX4I1,RPL27,SYT11,TPT1,NOTCH2,LPIN1,RPS15A,TCN1,NREP,BLOC1S1,HTR2B,CYP27A1,TNS3,GPNMB,RTP4,RPL35,NOV,TFAP2A,IRF4,RPLP1,CYP1B1,RBP4,ARHGAP24,STON2,WARS,SERF2,SEC11A,ITGAX,TP53,IFITM3,RPS11,RPL13A,RPL11,KIAA0319L,HSPG2,RPS8,CTSK,SELENBP1,PKLR,LYST,ITPKB,RPS27A,TRPM8,RPL32,RPL37,HIGD2A,PNRC1,NDUFB11,RPL10,EIF3H,GBGT1,RPL7A,MSRB2,EIF4EBP2,SESN3,RPS3,SIDT2,FAU,CNTN5,AKAP6,MZT2B,MR1,CMIP,UCHL1,MARVELD1,RPL30,EEF1A1,TRIM63,HIST1H2BD,GIP,HLCS,CTBP1,TPPP3,NLRX1,MGAT4B,JOSD2,RPL26,RPL29,ITIH3,GBP2,RFTN2,PBXIP1,PRICKLE2,SCRG1,RHOBTB3,UQCRQ,PGAM2,BRI3,COX6C,CRYL1,PKNOX2,LARP6,TAF10,TPP1,RPL27A,GPX4,RPL13,TUBA1A,CDC42EP5,TRAPPC9,RAB26,FTH1,RPSA,RNF187,SFTPC,VWA3B,ATOH8,TMEM150A,VAMP5,ZEB2,HSPB2,GABARAP,FOS,STAT2,SGCD,BFSP2,RPS9,NDUFA3,MCC,CXXC5,SPSB1,RPS21,RPS7,SYNPO,RCAN2,TMEM134,RPL38,UQCRH,RNF213,SLCO4C1,RPL4,RPL15,CNIH2,NDUFA11,SEZ6L2,EIF3F,POLD4,A2M,B3GALT6,NUPR1,JAKMIP2,COX8A,MTHFR,RPLP2,JUN,RPS27,NDUFAF3,COX14,MAF,EIF3K,DPM3,TMTC2,SSR4,SLC25A42,BGN,ANXA2,GPC6,SMDT1,NDUFB1,KRTAP19-1,RPS27L,ADSSL1,MC2R,MUC1,LSAMP,NDUFA13,ZNRF1,RPS23,PLCD1,KRT12,AGMO,VMAC,FAM69C,LAMTOR4,COMMD6,SLC24A5,SERPINA5,LCTL,UROS,RPL14,FHIT,NTNG2,MYL6B,TOMM7,HLA-DQA1,GSTK1,PSAP,RPL37A,MAP1LC3C,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,MT-CO2,RPL10A,RYR3,MT-ND1,RPL39,FOXO6,COL11A2,HLA-DOA,HLA-DMA,HLA-DRA,GABBR1,MALRD1,C5ORF51,RPS29,UBD,HBE1,TAX1BP3,FIS1,UBA52,CERS1,HLA-DPB1,SPANXB1,OST4,RPL41,PET100,RPS18,RPS28,HLA-B,B3GALT4,HLA-DQA2,TNFSF12,RPL36A,HLA-DMB,STON1,PRAF2,TICAM2,TXNIP,MRPS21,MARCKS"
GO:0044444,1,True,8e-06,9521,526,323,0.614,0.034,GO:0044444,CC,14,    cytoplasmic part,2,"COPZ2,ABCB4,AP2B1,VPS41,TRAPPC6A,CALCOCO1,MAN2B2,ATP1A2,COL9A2,PHPT1,GALC,VMP1,RPL18,MYLK,SYT1,ST6GALNAC2,GSDMB,ADCY2,TP53INP2,MOXD1,DCT,MEF2C,RPS5,FTL,IGBP1,GANAB,CERS4,MYH7,CAPN3,LGALS1,SYNGR1,AVP,CST3,MAP1LC3A,RENBP,NFAT5,NME3,LMF1,BMF,SCG3,NCALD,EEF1D,TUBB4A,URI1,RPS16,CLIP3,TGFB1,RPS19,CD33,RABAC1,PTPRS,RNF32,TYRP1,FBXL15,RPL28,RPL19,ASPA,SEPT4,VAT1,RPL34,CRYAB,RPS13,OAS2,ING4,COX6A1,PHACTR1,RPS12,KAT2B,RPL24,TP53I3,MPV17,RPS15,STAT1,CHMP3,CD207,NPHS2,RPL22,RPE65,KDM5B,CTSD,RPS25,CCDC92,SLC17A5,MLANA,A1BG,RPL5,CALD1,PLAU,G0S2,NEURL2,RPS10,SOX4,RUNX2,NDUFA1,RPL23,C3,RTN2,CITED1,ERGIC3,ROMO1,CAPNS1,COX6B1,PRDX5,MAP2K2,COX7C,ATP6V1F,VPS13C,NEDD8,ARHGEF6,RPL36,PGLS,CHMP2A,HSD17B3,SLC35D2,COX4I1,RPL27,SYT11,TPT1,NOTCH2,LPIN1,RPS15A,TCN1,BLOC1S1,CYP27A1,TNS3,GPNMB,RPL35,TFAP2A,IRF4,RPLP1,CYP1B1,RBP4,ARHGAP24,STON2,WARS,SERF2,SEC11A,ITGAX,TP53,IFITM3,RPS11,RPL13A,RPL11,KIAA0319L,HSPG2,RPS8,CTSK,SELENBP1,PKLR,ITPKB,RPS27A,TRPM8,RPL32,RPL37,HIGD2A,PNRC1,NDUFB11,RPL10,EIF3H,GBGT1,RPL7A,MSRB2,RPS3,SIDT2,FAU,CNTN5,AKAP6,MZT2B,MR1,CMIP,UCHL1,RPL30,EEF1A1,TRIM63,HIST1H2BD,GIP,HLCS,CTBP1,TPPP3,NLRX1,MGAT4B,JOSD2,RPL26,RPL29,ITIH3,GBP2,PBXIP1,SCRG1,RHOBTB3,UQCRQ,PGAM2,BRI3,COX6C,CRYL1,TAF10,TPP1,RPL27A,GPX4,RPL13,TUBA1A,CDC42EP5,TRAPPC9,RAB26,FTH1,RPSA,RNF187,SFTPC,TMEM150A,VAMP5,ZEB2,HSPB2,GABARAP,FOS,STAT2,BFSP2,RPS9,NDUFA3,MCC,CXXC5,SPSB1,RPS21,RPS7,SYNPO,TMEM134,RPL38,UQCRH,RNF213,SLCO4C1,RPL4,RPL15,CNIH2,NDUFA11,SEZ6L2,EIF3F,POLD4,A2M,B3GALT6,NUPR1,JAKMIP2,COX8A,MTHFR,RPLP2,JUN,RPS27,NDUFAF3,COX14,EIF3K,DPM3,TMTC2,SSR4,SLC25A42,BGN,ANXA2,GPC6,SMDT1,NDUFB1,KRTAP19-1,RPS27L,ADSSL1,MUC1,LSAMP,NDUFA13,ZNRF1,RPS23,PLCD1,KRT12,AGMO,FAM69C,LAMTOR4,SLC24A5,SERPINA5,LCTL,UROS,RPL14,FHIT,NTNG2,MYL6B,TOMM7,HLA-DQA1,GSTK1,PSAP,RPL37A,MAP1LC3C,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,MT-CO2,RPL10A,RYR3,MT-ND1,RPL39,COL11A2,HLA-DOA,HLA-DMA,HLA-DRA,MALRD1,C5ORF51,RPS29,UBD,HBE1,TAX1BP3,FIS1,UBA52,CERS1,HLA-DPB1,OST4,RPL41,PET100,RPS18,RPS28,HLA-B,B3GALT4,HLA-DQA2,TNFSF12,RPL36A,HLA-DMB,PRAF2,TICAM2,TXNIP,MRPS21,MARCKS"
GO:0005829,1,True,0.00103,5004,526,186,0.354,0.037,GO:0005829,CC,14,     cytosol,3,"COPZ2,ABCB4,AP2B1,TRAPPC6A,CALCOCO1,PHPT1,RPL18,MYLK,GSDMB,ADCY2,TP53INP2,DCT,MEF2C,RPS5,FTL,IGBP1,CAPN3,LGALS1,AVP,MAP1LC3A,RENBP,NFAT5,NME3,BMF,NCALD,EEF1D,TUBB4A,URI1,RPS16,CLIP3,RPS19,FBXL15,RPL28,RPL19,ASPA,RPL34,CRYAB,RPS13,OAS2,ING4,PHACTR1,RPS12,RPL24,TP53I3,MPV17,RPS15,STAT1,CHMP3,RPL22,KDM5B,RPS25,SLC17A5,RPL5,CALD1,NEURL2,RPS10,RUNX2,NDUFA1,RPL23,CITED1,CAPNS1,PRDX5,MAP2K2,ATP6V1F,VPS13C,NEDD8,ARHGEF6,RPL36,PGLS,CHMP2A,RPL27,TPT1,LPIN1,RPS15A,BLOC1S1,TNS3,RPL35,TFAP2A,IRF4,RPLP1,RBP4,ARHGAP24,STON2,WARS,SERF2,TP53,RPS11,RPL13A,RPL11,RPS8,SELENBP1,PKLR,ITPKB,RPS27A,RPL32,RPL37,RPL10,EIF3H,RPL7A,MSRB2,RPS3,FAU,CNTN5,MZT2B,CMIP,UCHL1,RPL30,EEF1A1,HIST1H2BD,HLCS,CTBP1,JOSD2,RPL26,RPL29,GBP2,PBXIP1,RHOBTB3,PGAM2,CRYL1,RPL27A,GPX4,RPL13,TUBA1A,CDC42EP5,TRAPPC9,FTH1,RPSA,RNF187,ZEB2,HSPB2,GABARAP,FOS,STAT2,RPS9,MCC,CXXC5,SPSB1,RPS21,RPS7,RPL38,RNF213,RPL4,RPL15,EIF3F,POLD4,A2M,NUPR1,MTHFR,RPLP2,JUN,RPS27,EIF3K,ANXA2,KRTAP19-1,RPS27L,ADSSL1,LSAMP,ZNRF1,RPS23,PLCD1,KRT12,UROS,RPL14,FHIT,NTNG2,MYL6B,GSTK1,RPL37A,MAP1LC3C,RPL12,RPS4X,RPL23A,CTNND1,RPL10A,RPL39,C5ORF51,RPS29,UBD,HBE1,TAX1BP3,UBA52,RPL41,RPS18,RPS28,RPL36A,TXNIP"
GO:0044445,1,True,3.13e-40,245,526,63,0.12,0.257,GO:0044445,CC,14,      cytosolic part,4,"RPL18,ADCY2,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,BLOC1S1,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,HBE1,RPL41,RPS18,RPS28,RPL36A"
GO:0005773,1,True,0.00596,766,526,44,0.084,0.057,GO:0005773,CC,14,     vacuole,3,"AP2B1,VPS41,MAN2B2,GALC,VMP1,TP53INP2,FTL,SYNGR1,CST3,MAP1LC3A,VAT1,CTSD,SLC17A5,C3,ATP6V1F,SYT11,BLOC1S1,IFITM3,HSPG2,CTSK,SIDT2,EEF1A1,BRI3,TPP1,FTH1,TMEM150A,GABARAP,SLCO4C1,BGN,ANXA2,GPC6,ZNRF1,LAMTOR4,HLA-DQA1,PSAP,MAP1LC3C,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,UBA52,HLA-DPB1,HLA-DQA2,HLA-DMB"
GO:0044437,1,True,0.000465,556,526,38,0.072,0.068,GO:0044437,CC,14,      vacuolar part,4,"AP2B1,VPS41,MAN2B2,GALC,VMP1,FTL,SYNGR1,MAP1LC3A,VAT1,CTSD,SLC17A5,C3,ATP6V1F,BLOC1S1,IFITM3,HSPG2,CTSK,SIDT2,EEF1A1,BRI3,TPP1,GABARAP,SLCO4C1,BGN,ANXA2,GPC6,LAMTOR4,HLA-DQA1,PSAP,MAP1LC3C,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,UBA52,HLA-DPB1,HLA-DQA2,HLA-DMB"
GO:0000323,1,True,0.00645,668,526,40,0.076,0.06,GO:0000323,CC,14,      lytic vacuole,4,"AP2B1,VPS41,MAN2B2,GALC,FTL,SYNGR1,CST3,MAP1LC3A,VAT1,CTSD,SLC17A5,C3,SYT11,BLOC1S1,IFITM3,HSPG2,CTSK,SIDT2,EEF1A1,BRI3,TPP1,FTH1,TMEM150A,GABARAP,SLCO4C1,BGN,ANXA2,GPC6,ZNRF1,LAMTOR4,HLA-DQA1,PSAP,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,UBA52,HLA-DPB1,HLA-DQA2,HLA-DMB"
GO:0005764,1,True,0.00645,668,526,40,0.076,0.06,GO:0005764,CC,14,       lysosome,5,"AP2B1,VPS41,MAN2B2,GALC,FTL,SYNGR1,CST3,MAP1LC3A,VAT1,CTSD,SLC17A5,C3,SYT11,BLOC1S1,IFITM3,HSPG2,CTSK,SIDT2,EEF1A1,BRI3,TPP1,FTH1,TMEM150A,GABARAP,SLCO4C1,BGN,ANXA2,GPC6,ZNRF1,LAMTOR4,HLA-DQA1,PSAP,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,UBA52,HLA-DPB1,HLA-DQA2,HLA-DMB"
GO:0005840,1,True,1.81e-40,243,526,63,0.12,0.259,GO:0005840,CC,14,     ribosome,3,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,COL11A2,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,MRPS21"
GO:0044391,1,True,1.95e-45,189,526,61,0.116,0.323,GO:0044391,CC,14,      ribosomal subunit,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,RPL41,RPS18,RPS28,RPL36A,MRPS21"
GO:0015935,1,True,4.81e-19,74,526,26,0.049,0.351,GO:0015935,CC,14,       small ribosomal subunit,5,"RPS5,RPS16,RPS19,RPS13,RPS12,RPS15,RPS25,RPS10,RPS15A,RPS11,RPS8,RPS27A,RPS3,FAU,RPSA,RPS9,RPS21,RPS7,RPS27,RPS27L,RPS23,RPS4X,RPS29,RPS18,RPS28,MRPS21"
GO:0015934,1,True,8.28e-24,116,526,35,0.067,0.302,GO:0015934,CC,14,       large ribosomal subunit,5,"RPL18,RPL28,RPL19,RPL34,RPL24,RPL22,RPL5,RPL23,RPL36,RPL27,RPL35,RPLP1,RPL13A,RPL11,RPL32,RPL37,RPL10,RPL7A,RPL30,RPL26,RPL29,RPL27A,RPL13,RPL38,RPL4,RPL15,RPLP2,RPL14,RPL37A,RPL12,RPL23A,RPL10A,RPL39,RPL41,RPL36A"
GO:0042788,1,True,1.76e-16,29,526,17,0.032,0.586,GO:0042788,CC,14,      polysomal ribosome,4,"RPL18,RPL19,RPL24,RPL36,RPL11,RPL32,RPL7A,RPL30,RPS21,RPL38,RPS23,RPL10A,RPL39,RPS29,RPL41,RPS28,RPL36A"
GO:0022626,1,True,4.95e-60,115,526,60,0.114,0.522,GO:0022626,CC,14,      cytosolic ribosome,4,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,RPL41,RPS18,RPS28,RPL36A"
GO:0022627,1,True,3.86e-24,46,526,25,0.048,0.543,GO:0022627,CC,14,       cytosolic small ribosomal subunit,5,"RPS5,RPS16,RPS19,RPS13,RPS12,RPS15,RPS25,RPS10,RPS15A,RPS11,RPS8,RPS27A,RPS3,FAU,RPSA,RPS9,RPS21,RPS7,RPS27,RPS27L,RPS23,RPS4X,RPS29,RPS18,RPS28"
GO:0022625,1,True,1.57e-35,62,526,35,0.067,0.565,GO:0022625,CC,14,       cytosolic large ribosomal subunit,5,"RPL18,RPL28,RPL19,RPL34,RPL24,RPL22,RPL5,RPL23,RPL36,RPL27,RPL35,RPLP1,RPL13A,RPL11,RPL32,RPL37,RPL10,RPL7A,RPL30,RPL26,RPL29,RPL27A,RPL13,RPL38,RPL4,RPL15,RPLP2,RPL14,RPL37A,RPL12,RPL23A,RPL10A,RPL39,RPL41,RPL36A"
GO:0005774,1,True,0.0334,398,526,27,0.051,0.068,GO:0005774,CC,14,   vacuolar membrane,1,"AP2B1,VPS41,VMP1,SYNGR1,MAP1LC3A,SLC17A5,ATP6V1F,BLOC1S1,IFITM3,SIDT2,EEF1A1,BRI3,GABARAP,SLCO4C1,ANXA2,LAMTOR4,HLA-DQA1,PSAP,MAP1LC3C,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,UBA52,HLA-DPB1,HLA-DQA2,HLA-DMB"
GO:0070469,1,True,0.000306,103,526,15,0.029,0.146,GO:0070469,CC,5,   respiratory chain,1,"COX6A1,NDUFA1,COX7C,COX4I1,HIGD2A,NDUFB11,UQCRQ,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
GO:0098803,1,True,0.000302,89,526,14,0.027,0.157,GO:0098803,CC,5,    respiratory chain complex,2,"COX6A1,NDUFA1,COX7C,COX4I1,NDUFB11,UQCRQ,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
GO:0005746,1,True,0.000697,95,526,14,0.027,0.147,GO:0005746,CC,5,   mitochondrial respiratory chain,1,"COX6A1,NDUFA1,COX7C,COX4I1,NDUFB11,UQCRQ,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
GO:0030669,1,True,0.0266,40,526,8,0.015,0.2,GO:0030669,CC,21,   clathrin-coated endocytic vesicle membrane,1,"AP2B1,TYRP1,CD207,HLA-DQA1,HLA-DRB5,HLA-DRA,HLA-DPB1,HLA-DQA2"
GO:0098800,1,True,0.0195,142,526,15,0.029,0.106,GO:0098800,CC,58,   inner mitochondrial membrane protein complex,1,"COX6A1,NDUFA1,COX7C,COX4I1,NDUFB11,UQCRQ,NDUFA3,UQCRH,NDUFA11,COX8A,SMDT1,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
GO:0044421,1,True,0.00857,3598,526,139,0.264,0.039,GO:0044421,CC,22,   extracellular region part,1,"ABCB4,MAN2B2,ATP1A2,VPS13D,PHPT1,WISP2,CHI3L2,SEMA3C,MOXD1,RPS5,FTL,GANAB,LGALS1,AVP,CST3,RENBP,METRN,PRSS33,TUBB4A,RPS16,TGFB1,RPS19,PTPRS,RPL28,VAT1,RPL34,CRYAB,RPS13,MGP,RPL24,CHMP3,NPHS2,RPL22,CTSD,RPS25,A1BG,RPL5,PLAU,RPL23,C3,CAPNS1,PRDX5,RRAS,ABHD8,ATP6V1F,VPS13C,NEDD8,PGLS,CHMP2A,RPL27,TPT1,RPS15A,TCN1,ADAMTS8,GDF11,BLOC1S1,ARMC9,NOV,RBP4,INHBE,WARS,RPS11,RPL11,HSPG2,RPS8,CTSK,SELENBP1,PKLR,RPS27A,THNSL2,SCUBE3,EIF3H,RPS3,FAU,SLC5A10,RPL30,EEF1A1,HIST1H2BD,GIP,C1R,RPL26,ITIH3,OLFML2B,SCRG1,RHOBTB3,PGAM2,CRYL1,PKNOX2,TPP1,GPX4,TUBA1A,FTH1,RPSA,SFTPC,VAMP5,RPS9,SLCO4C1,RPL4,A2M,RPLP2,HIST1H2AC,SSR4,BGN,ANXA2,GPC6,MUC1,OLFML2A,PLCD1,KRT12,SERPINA5,RPL14,NTNG2,MYL6B,GSTK1,PSAP,RPL37A,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,RPL10A,RPL39,COL11A2,HLA-DRA,CFI,TMEM256,RPS29,HBE1,TAX1BP3,UBA52,RPS18,RPS28,HLA-B,TNFSF12,H2AFJ,MIA,CCL18,MARCKS"
GO:0043230,1,True,3.13e-07,2157,526,108,0.205,0.05,GO:0043230,CC,22,    extracellular organelle,2,"ABCB4,MAN2B2,ATP1A2,VPS13D,PHPT1,SEMA3C,RPS5,FTL,GANAB,LGALS1,CST3,RENBP,TUBB4A,RPS16,RPS19,PTPRS,RPL28,VAT1,RPL34,CRYAB,RPS13,MGP,RPL24,CHMP3,NPHS2,RPL22,CTSD,RPS25,A1BG,RPL5,PLAU,RPL23,C3,CAPNS1,PRDX5,RRAS,ABHD8,ATP6V1F,VPS13C,NEDD8,PGLS,CHMP2A,RPL27,TPT1,RPS15A,ARMC9,RBP4,WARS,RPS11,RPL11,HSPG2,RPS8,SELENBP1,PKLR,RPS27A,EIF3H,RPS3,SLC5A10,RPL30,EEF1A1,HIST1H2BD,C1R,RPL26,ITIH3,RHOBTB3,PGAM2,CRYL1,TPP1,GPX4,TUBA1A,FTH1,RPSA,VAMP5,RPS9,SLCO4C1,RPL4,A2M,RPLP2,HIST1H2AC,SSR4,BGN,ANXA2,MUC1,PLCD1,KRT12,SERPINA5,RPL14,MYL6B,GSTK1,PSAP,RPL37A,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,RPL10A,HLA-DRA,CFI,TMEM256,RPS29,TAX1BP3,UBA52,RPS18,RPS28,HLA-B,H2AFJ,MARCKS"
GO:0005615,1,True,0.017,3385,526,131,0.249,0.039,GO:0005615,CC,22,    extracellular space,2,"ABCB4,MAN2B2,VPS13D,PHPT1,WISP2,CHI3L2,SEMA3C,MOXD1,RPS5,FTL,GANAB,LGALS1,AVP,CST3,RENBP,METRN,PRSS33,TUBB4A,RPS16,TGFB1,RPS19,PTPRS,RPL28,VAT1,RPL34,CRYAB,RPS13,MGP,RPL24,CHMP3,NPHS2,RPL22,CTSD,RPS25,A1BG,RPL5,PLAU,RPL23,C3,CAPNS1,PRDX5,RRAS,ABHD8,ATP6V1F,VPS13C,NEDD8,PGLS,CHMP2A,RPL27,TPT1,RPS15A,TCN1,GDF11,BLOC1S1,ARMC9,RBP4,INHBE,WARS,RPS11,RPL11,HSPG2,RPS8,CTSK,SELENBP1,PKLR,RPS27A,THNSL2,SCUBE3,EIF3H,RPS3,FAU,SLC5A10,RPL30,EEF1A1,HIST1H2BD,GIP,C1R,RPL26,ITIH3,SCRG1,RHOBTB3,PGAM2,CRYL1,TPP1,GPX4,TUBA1A,FTH1,RPSA,SFTPC,VAMP5,RPS9,SLCO4C1,RPL4,A2M,RPLP2,HIST1H2AC,SSR4,BGN,ANXA2,GPC6,MUC1,PLCD1,KRT12,SERPINA5,RPL14,MYL6B,GSTK1,PSAP,RPL37A,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,RPL10A,RPL39,HLA-DRA,CFI,TMEM256,RPS29,HBE1,TAX1BP3,UBA52,RPS18,RPS28,HLA-B,TNFSF12,H2AFJ,MIA,CCL18,MARCKS"
GO:0031982,1,True,3.47e-06,3788,526,159,0.302,0.042,GO:0031982,CC,22,   vesicle,1,"COPZ2,ABCB4,AP2B1,VPS41,MAN2B2,ATP1A2,VPS13D,PHPT1,SYT1,SEMA3C,TP53INP2,MOXD1,DCT,RPS5,FTL,GANAB,LGALS1,SYNGR1,AVP,CST3,MAP1LC3A,RENBP,BMF,SCG3,NCALD,TUBB4A,RPS16,CLIP3,TGFB1,RPS19,CD33,RABAC1,PTPRS,RNF32,TYRP1,RPL28,VAT1,RPL34,CRYAB,RPS13,MGP,RPL24,CHMP3,CD207,NPHS2,RPL22,CTSD,RPS25,SLC17A5,MLANA,A1BG,RPL5,PLAU,RPL23,C3,CAPNS1,PRDX5,RRAS,MAP2K2,ABHD8,ATP6V1F,VPS13C,NEDD8,PGLS,CHMP2A,RPL27,SYT11,TPT1,RPS15A,TCN1,ARMC9,GPNMB,RBP4,STON2,WARS,ITGAX,IFITM3,RPS11,RPL11,KIAA0319L,HSPG2,RPS8,CTSK,SELENBP1,PKLR,RPS27A,EIF3H,GBGT1,RPS3,SLC5A10,RPL30,EEF1A1,HIST1H2BD,GIP,C1R,RPL26,ITIH3,RHOBTB3,PGAM2,BRI3,CRYL1,TPP1,GPX4,TUBA1A,RAB26,FTH1,RPSA,SFTPC,VAMP5,GABARAP,RPS9,SLCO4C1,RPL4,CNIH2,A2M,RPLP2,HIST1H2AC,SSR4,BGN,ANXA2,MUC1,ZNRF1,PLCD1,KRT12,LAMTOR4,SLC24A5,SERPINA5,RPL14,MYL6B,HLA-DQA1,GSTK1,PSAP,RPL37A,MAP1LC3C,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,RPL10A,HLA-DOA,HLA-DMA,HLA-DRA,MALRD1,CFI,TMEM256,RPS29,TAX1BP3,UBA52,HLA-DPB1,RPS18,RPS28,HLA-B,HLA-DQA2,HLA-DMB,PRAF2,TICAM2,H2AFJ,MARCKS"
